,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,id,churn,age,sex_FEMALE,sex_MALE,marital_status_Married,marital_status_Other,marital_status_Single
51055,0.000128065,0.0006002,5.92e-07,1,9,3,22,807293494,0,39.0,0,1,0,0,1
51057,0.000167045,0.00023,1.12e-06,2,11,4,60,807746664,0,38.0,0,1,0,0,1
51058,2.92e-05,0.00012,2.96e-06,1,4,3,16,17591460,0,28.0,1,0,0,0,1
51059,4.56e-05,0.00014,1.18e-06,1,4,3,30,83360365,0,26.0,0,1,0,0,1
51060,0.0,0.0,0.0,0,0,1,1,1969439455,1,28.0,1,0,0,0,1
51061,0.000366392,0.000543142,4.73e-06,0,0,2,48,199867705,0,27.0,0,1,0,0,1
51062,3.02e-07,2e-06,5.92e-07,1,4,3,7,295399062,0,25.0,0,1,0,0,1
51063,4.74e-05,0.00012844,5.92e-07,1,6,3,27,765672378,0,41.0,0,1,1,0,0
51069,1.35e-06,6e-06,5.92e-07,1,9,2,12,17161295,1,20.0,0,1,0,0,1
51070,0.0,0.0,0.0,0,0,1,1,1902830819,1,47.0,0,1,0,0,1
51076,0.0,0.0,0.0,0,0,1,1,755670776,1,26.0,1,0,0,0,1
51078,0.0,0.0,0.0,0,0,1,2,420045636,1,49.0,0,1,1,0,0
51079,2.63e-07,2e-06,5.92e-06,1,2,1,2,1316551296,0,50.0,1,0,1,0,0
51080,3.04e-05,0.0001,2.96e-06,1,1,3,13,56370537,0,34.0,0,1,1,0,0
51085,2.83e-05,0.00012,2.96e-06,1,5,3,35,1014620982,0,25.0,0,1,0,0,1
51086,0.0,0.0,0.0,0,0,1,1,1891804672,1,27.0,0,1,0,0,1
51087,0.0,0.0,0.0,0,0,1,1,998491085,1,31.0,0,1,0,0,1
51090,2.91e-05,0.00011,5.92e-07,1,1,2,14,255144116,0,32.0,0,1,1,0,0
51091,4.31e-06,4e-05,1.18e-06,1,6,3,20,501915519,0,17.0,1,0,0,0,1
51092,0.0,0.0,0.0,0,0,1,2,1688323566,1,34.0,1,0,1,0,0
51095,4.27e-06,3.4e-05,7.1e-06,0,0,2,8,854230611,1,32.0,0,1,1,0,0
51096,2.18e-05,4e-05,1.18e-06,1,4,3,27,1287404061,0,47.0,1,0,1,0,0
51098,7.63e-05,0.00036,1.18e-06,1,6,3,43,1651118089,0,22.0,1,0,0,0,1
51101,2.02e-05,9e-05,5.92e-07,1,7,3,26,1469783081,0,24.0,0,1,0,0,1
51102,2.08e-06,1e-05,1.18e-06,1,1,3,15,1801435537,1,19.0,1,0,0,0,1
51103,0.000138052,0.000558,3.55e-06,2,2,3,15,603613979,0,34.0,1,0,0,0,1
51104,6.57e-08,1e-06,2.96e-06,1,1,2,2,1073256275,1,36.0,1,0,1,0,0
51106,2.76e-06,4e-05,5.92e-06,1,1,2,2,1178131833,0,28.0,0,1,1,0,0
51107,7.11e-05,0.00032,1.77e-06,1,2,4,55,116210245,0,30.0,1,0,0,0,1
51110,2.18e-05,4.53e-05,2.25e-06,0,0,2,22,814288125,0,23.0,0,1,0,0,1
51111,0.0,0.0,0.0,0,0,1,2,1551199821,1,24.0,0,1,0,0,1
51112,0.0,0.0,0.0,0,0,1,1,1962942844,1,39.0,0,1,0,0,1
51113,6.19e-05,0.0002366,2.07e-06,1,1,3,39,721192685,0,35.0,1,0,1,0,0
51114,3.94e-08,6e-07,1.77e-06,1,1,2,3,1582305628,1,19.0,1,0,0,0,1
51116,1.27e-05,4e-05,2.96e-06,1,9,4,29,1683790121,0,30.0,1,0,1,0,0
51119,0.0,0.0,0.0,0,0,1,1,1508799476,1,26.0,0,1,0,0,1
51120,2.29e-05,0.00018,1.18e-06,1,10,3,26,1476228454,0,29.0,1,0,1,0,0
51123,4.65e-05,0.000346,2.96e-06,1,4,3,12,544117117,0,35.0,0,1,1,0,0
51129,1.17e-05,8.2e-05,2.96e-06,1,2,2,8,1706712698,1,39.0,0,1,1,0,0
51132,0.000284893,0.0004,1.77e-06,1,5,2,33,312900936,0,45.0,0,1,0,0,1
51136,0.0,0.0,0.0,0,0,1,1,64069001,1,18.0,0,1,0,0,1
51140,8.73e-06,5e-05,5.92e-07,1,7,4,20,1843587528,0,22.0,1,0,0,0,1
51141,4.21e-07,4e-06,1.18e-06,1,2,3,4,1106508344,1,19.0,0,1,0,0,1
51142,0.0,0.0,0.0,0,0,1,1,1327548626,1,37.0,0,1,0,0,1
51143,0.0,0.0,0.0,0,0,1,1,1358286315,1,39.0,0,1,0,0,1
51144,0.0,0.0,0.0,0,0,1,1,164726032,1,29.0,1,0,0,0,1
51146,2.33e-05,0.00021,8.87e-07,0,0,2,15,1041027230,0,20.0,0,1,0,0,1
51147,5.08e-05,0.00014,1.18e-06,2,11,3,59,573085507,0,30.0,1,0,1,0,0
51149,1.05e-07,1e-06,5.92e-07,1,2,2,3,1307193208,0,33.0,0,1,1,0,0
51152,3.68e-06,2e-05,2.96e-06,1,4,3,7,78827357,0,38.0,0,1,0,0,1
51154,0.0,0.0,0.0,0,0,1,2,938180885,1,26.0,0,1,0,0,1
51156,6.72e-05,0.0002,5.92e-07,1,7,3,26,1282291053,0,33.0,0,1,1,0,0
51157,0.0,0.0,0.0,0,0,1,1,1406849030,1,26.0,0,1,0,0,1
51158,0.0,0.0,0.0,0,0,1,1,1569811814,1,24.0,0,1,0,0,1
51161,2.63e-08,4e-07,1.18e-06,0,0,2,2,627154606,1,16.0,0,1,0,0,1
51163,3.63e-05,0.0002,1.18e-06,2,8,2,23,1712880944,0,33.0,1,0,1,0,0
51165,5.26e-07,4e-06,1.18e-05,0,0,1,2,871390426,1,32.0,0,1,0,0,1
51167,0.0,0.0,0.0,0,0,1,1,170457064,1,22.0,1,0,0,0,1
51169,0.0,0.0,0.0,0,0,1,1,485365962,1,39.0,0,1,0,0,1
51170,0.0,0.0,0.0,0,0,1,1,1670124052,1,18.0,0,1,0,0,1
51173,3.72e-05,0.000203,1.18e-06,1,5,2,30,863434122,0,27.0,1,0,0,0,1
51174,0.0,0.0,0.0,0,0,1,1,991570458,1,35.0,0,1,0,0,1
51175,3.85e-06,4e-05,1.18e-05,1,1,2,4,1438030383,0,25.0,0,1,0,0,1
51178,9.53e-07,4.6e-06,5.92e-07,0,0,1,5,1569174001,0,20.0,0,1,0,0,1
51180,6.57e-08,1e-06,2.96e-06,0,0,1,1,535506724,1,49.0,0,1,1,0,0
51181,0.0,0.0,0.0,0,0,1,1,753351601,1,21.0,0,1,0,0,1
51182,4.91e-05,0.000288,1.18e-06,2,12,3,34,641260852,0,26.0,0,1,0,0,1
51183,2.43e-05,0.00016,2.96e-06,1,4,3,13,1814301836,1,45.0,0,1,1,0,0
51186,9.34e-07,5.4e-06,5.92e-07,1,7,2,9,1953993913,0,33.0,1,0,1,0,0
51189,4.92e-06,3.4e-05,5.92e-07,1,3,3,11,1085384711,0,20.0,1,0,0,0,1
51192,2.63e-07,4e-06,1.18e-05,1,1,1,1,634878724,1,29.0,0,1,0,0,1
51194,2.6e-06,1.6e-05,5.92e-07,1,10,2,18,399919713,1,24.0,1,0,0,0,1
51197,1.26e-05,3.61e-05,2.96e-06,1,1,3,17,1991411996,0,23.0,1,0,0,0,1
51199,3.94e-07,3e-06,2.96e-06,1,2,3,6,562772387,0,18.0,1,0,0,0,1
51200,3.96e-06,3e-05,5.92e-07,0,0,1,5,1362480323,1,27.0,0,1,0,0,1
51201,0.000114656,0.0004,8.87e-07,1,7,4,35,699396017,0,35.0,0,1,1,0,0
51202,2.04e-06,6e-06,5.92e-07,1,5,3,30,1998435170,0,19.0,0,1,0,0,1
51203,8.3e-05,0.0002,5.92e-06,0,0,2,19,1204544950,0,33.0,0,1,0,0,1
51204,3.93e-05,0.0001196,1.18e-06,2,5,3,18,54525570,0,29.0,0,1,0,0,1
51208,1.19e-05,6e-05,5.92e-07,1,2,3,10,1814573235,1,26.0,0,1,0,0,1
51210,5.23e-05,0.000361,1.18e-05,0,0,3,10,955600560,0,24.0,0,1,0,0,1
51212,6.44e-06,5.6e-05,5.92e-06,0,0,1,3,1873400285,1,30.0,0,1,1,0,0
51214,0.0,0.0,0.0,0,0,1,1,352644623,1,32.0,1,0,0,0,1
51216,0.000274272,0.000582447,5.92e-07,1,2,3,35,431910770,0,31.0,0,1,0,0,1
51218,1.96e-05,3e-05,2.96e-06,1,2,2,27,324907537,0,36.0,0,1,1,0,0
51220,5.86e-05,0.00048,5.92e-07,1,2,3,7,1190923246,1,40.0,1,0,1,0,0
51221,0.00011961,0.0004,1.18e-05,1,2,3,23,1245591372,0,41.0,1,0,0,0,1
51223,6.82e-05,0.0001855,1.18e-06,1,5,4,40,1839899740,0,23.0,1,0,0,0,1
51224,0.000213417,0.0006,5.92e-07,1,9,4,49,304902544,0,38.0,0,1,1,0,0
51225,2.14e-05,0.00014,1.18e-06,1,2,3,32,1922298974,0,21.0,0,1,0,0,1
51226,0.000102035,0.00036426,2.96e-06,1,1,2,19,950725713,1,20.0,1,0,0,0,1
51227,1.31e-08,2e-07,5.92e-07,1,1,1,1,1133978033,0,23.0,0,1,0,0,1
51229,0.0,0.0,0.0,0,0,1,1,188763562,1,24.0,0,1,0,0,1
51232,5.99e-05,0.0002,2.96e-06,1,2,3,35,389308869,0,38.0,0,1,1,0,0
51234,3.27e-05,0.00022,1.18e-06,2,2,3,9,939205087,0,37.0,0,1,0,0,1
51235,4.23e-05,9.74e-05,1.66e-06,1,2,4,42,553964804,0,21.0,1,0,0,0,1
51241,0.0,0.0,0.0,0,0,1,1,1451145977,1,19.0,1,0,0,0,1
51244,0.0,0.0,0.0,0,0,1,2,1790181777,1,28.0,1,0,1,0,0
51247,6.48e-05,0.0002706,5.92e-07,1,1,3,21,901885797,0,39.0,0,1,1,0,0
51248,1.34e-05,0.00014,5.92e-07,1,4,3,13,1431018636,1,34.0,0,1,1,0,0
51253,2.63e-07,4e-06,1.18e-05,0,0,1,1,39340804,0,40.0,0,1,0,0,1
51256,8.88e-05,0.0004,2.96e-06,1,1,3,16,956186361,0,35.0,0,1,1,0,0
51257,8.48e-06,8e-05,1.18e-06,1,8,2,10,503819680,0,22.0,0,1,0,0,1
51258,1.8e-05,0.00018,5.92e-07,2,3,4,13,1092606720,0,29.0,0,1,0,0,1
51259,5.92e-07,4e-06,2.96e-06,0,0,2,12,1826601372,1,19.0,0,1,0,0,1
51260,2.97e-05,0.0001,1.18e-06,1,2,2,12,286489227,1,38.0,1,0,0,0,1
51261,2.31e-05,8.8e-05,5.92e-07,1,5,3,30,1476703030,0,27.0,0,1,0,0,1
51263,0.0,0.0,0.0,0,0,1,1,1525349713,1,33.0,1,0,0,0,1
51264,2.63e-05,0.0004,5.92e-07,1,2,2,3,187353207,0,37.0,1,0,0,0,1
51265,0.0,0.0,0.0,0,0,1,1,1796906536,1,41.0,0,1,0,0,1
51266,0.0,0.0,0.0,0,0,1,1,1361916989,1,16.0,1,0,0,0,1
51267,2.37e-06,2.4e-05,5.92e-06,0,0,2,4,855943174,0,30.0,0,1,1,0,0
51268,1.2e-05,2e-05,5.92e-07,1,2,2,16,1932698549,1,29.0,0,1,0,0,1
51271,0.0,0.0,0.0,0,0,1,1,87517374,1,37.0,0,1,0,0,1
51272,5.26e-06,3e-05,5.92e-07,1,2,3,16,331796937,0,18.0,0,1,0,0,1
51273,0.0,0.0,0.0,0,0,1,2,546190187,1,39.0,0,1,0,0,1
51277,5.52e-05,0.00020624,4.97e-06,1,1,4,17,595014643,0,32.0,1,0,1,0,0
51278,8.41e-05,0.0006,5.92e-07,1,7,3,36,903928526,0,25.0,0,1,0,0,1
51279,0.0,0.0,0.0,0,0,1,1,811437019,1,33.0,1,0,1,0,0
51280,3.94e-08,4e-07,5.92e-07,1,2,1,2,1754434441,0,31.0,0,1,1,0,0
51281,2.63e-07,2e-06,5.92e-06,0,0,1,2,1985663305,1,31.0,0,1,1,0,0
51283,1.36e-05,9e-05,2.96e-06,2,7,3,14,1265515152,0,31.0,0,1,0,0,1
51284,0.000111562,0.00036,2.96e-06,1,3,4,24,269232161,0,37.0,0,1,1,0,0
51285,8.55e-07,6e-06,2.96e-06,1,3,3,7,1363268809,0,33.0,0,1,1,0,0
51289,0.0,0.0,0.0,0,0,1,1,184556517,1,22.0,1,0,0,0,1
51291,3.67e-05,0.00026,2.96e-06,1,7,2,18,1690035959,0,36.0,0,1,1,0,0
51293,0.0,0.0,0.0,0,0,1,1,1924692990,1,21.0,1,0,0,0,1
51296,2.51e-06,1.2e-05,5.92e-07,1,2,3,14,496884865,0,19.0,1,0,0,0,1
51297,5.04e-05,0.0002,2.96e-06,1,2,4,18,74926863,0,44.0,0,1,0,0,1
51304,4.21e-05,0.00016,4.73e-06,1,5,2,13,1323175196,0,50.0,0,1,1,0,0
51305,0.0,0.0,0.0,0,0,1,1,1987334938,1,23.0,1,0,0,0,1
51309,3.63e-05,0.0002,2.96e-06,2,4,2,29,1914198223,0,33.0,1,0,1,0,0
51313,2.73e-06,2e-05,5.92e-07,1,3,2,9,514055462,0,24.0,0,1,0,0,1
51314,4.35e-08,2.4e-07,5.97e-07,0,0,1,3,1811664699,1,29.0,0,1,0,0,1
51316,4.81e-05,0.0002,5.92e-07,1,6,4,29,1421809520,0,24.0,1,0,0,0,1
51317,2.24e-05,0.00034,2.96e-06,1,1,2,2,1890355677,0,28.0,1,0,1,0,0
51320,1.59e-05,0.00019,2.96e-06,1,2,2,4,741997257,1,50.0,0,1,1,0,0
51323,4.75e-05,0.0002,2.96e-06,1,7,2,24,506812611,0,28.0,1,0,1,0,0
51326,0.0,0.0,0.0,0,0,1,1,552257613,1,32.0,1,0,0,0,1
51328,0.0,0.0,0.0,0,0,1,2,25950721,1,21.0,0,1,0,0,1
51329,2.04e-05,8.7e-05,1.18e-06,1,8,3,22,422276017,0,23.0,0,1,0,0,1
51330,8.33e-05,0.000325417,5.92e-06,1,3,3,25,1209091634,0,32.0,0,1,1,0,0
51332,1.66e-05,0.000116,5.92e-07,1,2,4,22,1395945903,0,28.0,0,1,1,0,0
51336,0.0,0.0,0.0,0,0,1,1,1939603846,1,23.0,1,0,0,0,1
51337,1.3e-05,6e-05,5.92e-07,1,2,3,15,21006770,0,39.0,0,1,1,0,0
51338,0.0,0.0,0.0,0,0,1,1,614441936,1,19.0,0,1,0,0,1
51339,0.0,0.0,0.0,0,0,1,1,768155076,1,34.0,1,0,0,0,1
51340,4.59e-06,4e-05,5.92e-07,1,8,2,18,1998584009,0,23.0,0,1,0,0,1
51341,2.48e-05,0.0001,2.96e-06,1,7,2,13,1773381938,0,39.0,1,0,0,0,1
51349,1.26e-05,0.000101,1.24e-05,0,0,2,5,1325367086,1,32.0,0,1,0,0,1
51352,8.96e-06,4e-05,2.96e-06,1,1,3,15,122742083,0,27.0,1,0,0,0,1
51353,4.72e-05,0.0001,1.77e-06,1,9,4,54,15624171,0,28.0,0,1,1,0,0
51354,8.32e-06,1.9e-05,1.18e-06,0,0,2,23,813936819,0,20.0,1,0,0,0,1
51357,2.35e-05,6e-05,2.96e-06,0,0,1,22,565805193,0,46.0,0,1,0,0,1
51360,0.0,0.0,0.0,0,0,1,1,1470304538,1,36.0,0,1,0,0,1
51361,0.0,0.0,0.0,0,0,1,1,1030473300,1,21.0,0,1,0,0,1
51362,3.94e-08,4e-07,5.92e-07,1,1,2,2,494734471,1,28.0,0,1,0,0,1
51363,2.71e-08,2.06e-07,6.09e-07,1,2,1,2,785230800,0,36.0,0,1,1,0,0
51365,1.41e-05,4e-05,2.96e-06,1,5,3,23,1055160067,0,26.0,0,1,0,0,1
51369,6.71e-07,9.6e-06,1.77e-06,1,1,3,4,123264342,0,24.0,0,1,0,0,1
51374,1.31e-08,2e-07,5.92e-07,1,1,2,3,1006234445,1,34.0,0,1,0,0,1
51375,0.0,0.0,0.0,0,0,1,1,1538824878,1,29.0,1,0,0,0,1
51376,0.0,0.0,0.0,0,0,1,1,1754643742,1,18.0,1,0,0,0,1
51377,1.64e-07,2.5e-06,7.39e-06,0,0,2,2,1877673657,0,49.0,0,1,1,0,0
51378,6.14e-05,0.000388,5.92e-07,1,8,3,19,522403698,0,31.0,0,1,1,0,0
51380,0.0,0.0,0.0,0,0,1,1,715737208,1,39.0,0,1,0,0,1
51381,6.12e-05,0.00020546,1.18e-06,1,3,3,21,175797145,0,28.0,0,1,0,0,1
51382,4.12e-05,0.0003777,2.96e-06,1,1,3,9,535787540,0,37.0,0,1,1,0,0
51383,5.42e-05,0.0001522,1.77e-06,2,4,3,32,1783850858,1,30.0,1,0,1,0,0
51384,0.000113711,0.000216,5.92e-06,0,0,2,34,1096729510,0,39.0,0,1,1,0,0
51385,3.52e-05,0.0002,5.92e-07,1,11,3,24,919214196,0,38.0,0,1,1,0,0
51387,6.27e-05,0.0003,5.92e-07,1,11,2,38,1547650485,0,41.0,1,0,1,0,0
51388,6.86e-06,0.000103309,2.96e-06,1,1,2,2,1277428304,1,26.0,1,0,0,0,1
51389,2.89e-07,1.1e-06,3.25e-06,0,0,1,4,1768894253,1,25.0,1,0,0,0,1
51392,0.0,0.0,0.0,0,0,1,1,155173562,1,53.0,1,0,0,0,1
51393,5.5e-05,0.00026,1.18e-05,0,0,1,6,1873446024,1,29.0,0,1,1,0,0
51394,9.2e-08,1e-06,1.18e-06,1,2,1,2,478074502,1,26.0,1,0,0,0,1
51396,0.00015104,0.0005,5.92e-06,2,5,3,21,774402977,0,33.0,0,1,1,0,0
51397,1.31e-08,2e-07,5.92e-07,1,1,2,2,1579971261,0,26.0,0,1,0,0,1
51399,6.57e-08,1e-06,2.96e-06,1,1,2,2,988066921,0,22.0,1,0,0,0,1
51401,4.99e-05,0.0002,1.77e-06,1,2,3,19,1407642704,0,26.0,1,0,0,0,1
51402,1.31e-07,1e-06,2.96e-06,1,2,2,5,339167744,1,30.0,0,1,0,0,1
51408,0.0,0.0,0.0,0,0,1,1,1445205911,1,19.0,0,1,0,0,1
51409,4.3e-05,0.0002,5.92e-06,1,1,2,12,544979692,0,31.0,1,0,0,0,1
51412,7.54e-05,0.00020562,1.09e-07,1,1,3,34,1580165493,0,29.0,1,0,1,0,0
51413,4.43e-06,2e-05,1.18e-06,1,6,2,9,533418799,0,37.0,0,1,1,0,0
51414,0.0,0.0,0.0,0,0,1,2,1004077410,1,23.0,0,1,0,0,1
51415,0.0,0.0,0.0,0,0,1,4,1482225221,1,38.0,1,0,1,0,0
51417,0.0,0.0,0.0,0,0,1,2,1929681070,1,33.0,0,1,0,0,1
51424,4.57e-05,0.0002,8.87e-06,0,0,2,15,1339419407,0,42.0,0,1,1,0,0
51426,8.55e-06,4.58e-05,5.92e-07,1,1,3,15,845527463,0,32.0,0,1,0,0,1
51428,5.98e-06,3e-05,5.92e-06,0,0,1,7,708921096,0,33.0,0,1,0,0,1
51431,2.08e-05,8e-05,2.96e-06,1,4,4,12,1722170187,0,26.0,0,1,0,0,1
51432,0.0,0.0,0.0,0,0,1,3,1122984363,1,29.0,0,1,0,0,1
51439,0.0,0.0,0.0,0,0,1,1,1094334107,1,31.0,0,1,0,0,1
51441,2.1e-06,2.51e-05,5.92e-06,1,1,3,3,1758002914,0,23.0,0,1,0,0,1
51448,2.69e-05,0.00018,2.96e-06,1,3,2,13,169750338,0,36.0,0,1,1,0,0
51449,0.000157217,0.000405,5.92e-06,2,9,3,34,1094980843,0,26.0,0,1,0,0,1
51450,8.59e-06,0.0001,1.77e-06,1,8,2,12,1830907667,0,38.0,0,1,1,0,0
51451,1.31e-07,2e-06,5.92e-06,1,1,2,2,1534677284,1,30.0,0,1,1,0,0
51454,7.73e-06,2e-05,3.55e-06,0,0,1,9,84426203,0,36.0,0,1,0,0,1
51456,0.0,0.0,0.0,0,0,1,1,1814498252,1,25.0,0,1,0,0,1
51457,5.55e-05,0.0002,5.92e-07,1,10,3,28,1561030517,0,50.0,0,1,1,0,0
51462,0.0,0.0,0.0,0,0,1,1,707378151,1,49.0,1,0,0,0,1
51463,0.000224231,0.000602951,1.18e-06,1,8,3,46,1873055425,0,37.0,1,0,0,0,1
51464,9.89e-06,3e-05,5.92e-07,1,5,3,16,1580840263,0,24.0,0,1,0,0,1
51465,0.0,0.0,0.0,0,0,1,1,461160600,1,20.0,0,1,0,0,1
51466,1.97e-07,2e-06,2.96e-06,1,2,1,2,119853832,1,31.0,0,1,0,0,1
51468,1.5e-05,0.00012,1.77e-06,1,12,2,15,1275765490,0,36.0,0,1,1,0,0
51469,0.0,0.0,0.0,0,0,1,2,982070464,1,20.0,1,0,0,0,1
51470,0.0,0.0,0.0,0,0,1,2,240796529,1,42.0,0,1,0,0,1
51472,0.0,0.0,0.0,0,0,1,1,1783646324,1,27.0,0,1,0,0,1
51473,0.0,0.0,0.0,0,0,1,1,259862981,1,25.0,0,1,0,0,1
51474,6.57e-08,1e-06,2.96e-06,1,1,2,3,511651630,0,26.0,0,1,0,0,1
51476,6.83e-05,0.0003,5.92e-06,1,1,3,14,254640411,0,31.0,0,1,0,0,1
51477,7.89e-08,6e-07,1.77e-06,1,2,2,3,323219593,1,23.0,1,0,1,0,0
51478,0.0,0.0,0.0,0,0,1,1,537177737,1,23.0,1,0,0,0,1
51480,2.39e-05,0.000271,5.92e-06,1,2,2,5,610722057,0,33.0,0,1,1,0,0
51483,9.52e-05,0.000312,2.96e-06,1,3,3,50,795043856,1,28.0,0,1,0,0,1
51484,4.56e-05,0.0001136,1.77e-06,2,9,3,23,725300705,0,36.0,0,1,1,0,0
51487,7.11e-05,0.00016,2.96e-06,0,0,4,21,1271113837,0,37.0,0,1,0,0,1
51488,3.49e-05,0.0004,5.92e-06,1,1,2,5,779100848,0,37.0,1,0,0,0,1
51489,0.0,0.0,0.0,0,0,1,13,157841103,1,35.0,0,1,1,0,0
51490,1.95e-05,6e-05,1.18e-06,1,3,2,17,644770273,0,28.0,1,0,0,0,1
51491,0.0,0.0,0.0,0,0,1,1,806475228,1,20.0,0,1,0,0,1
51495,1.99e-05,0.0001,2.96e-06,1,2,3,8,624846634,0,27.0,1,0,1,0,0
51496,2.02e-05,6.5e-05,2.96e-06,0,0,2,10,9468945,0,32.0,1,0,0,0,1
51498,2.24e-05,7.8e-05,1.77e-06,1,1,2,17,618608339,0,24.0,0,1,0,0,1
51499,8.89e-05,0.0004238,5.92e-06,1,1,4,16,11737559,0,23.0,0,1,0,0,1
51500,0.0,0.0,0.0,0,0,1,1,614303137,1,24.0,1,0,0,0,1
51502,0.0,0.0,0.0,0,0,1,1,1186344261,1,24.0,1,0,0,0,1
51503,0.000134812,0.00068,1.89e-06,0,0,2,29,1028002426,0,24.0,1,0,0,0,1
51505,1.58e-07,1e-06,1.18e-06,1,4,1,4,10320398,0,44.0,0,1,1,0,0
51506,7.83e-05,0.0003,5.92e-06,1,1,3,27,181670945,0,31.0,1,0,0,0,1
51509,3.16e-06,2e-05,2.96e-06,1,1,2,4,1086819601,1,40.0,1,0,1,0,0
51513,7.92e-05,0.0003,1.77e-06,1,1,3,15,1205358072,0,37.0,0,1,1,0,0
51515,1.32e-05,0.0002,5.92e-07,0,0,2,4,921140218,0,17.0,1,0,0,0,1
51517,4.01e-06,5e-05,8.87e-06,0,0,3,4,608509008,0,40.0,0,1,0,0,1
51518,0.0,0.0,0.0,0,0,1,1,1788985189,1,26.0,0,1,0,0,1
51519,0.0,0.0,0.0,0,0,1,5,998942164,1,45.0,0,1,0,0,1
51522,7.5e-07,9e-06,1.18e-06,1,2,3,4,1238616687,1,26.0,0,1,0,0,1
51523,0.0,0.0,0.0,0,0,1,1,260870779,1,21.0,0,1,0,0,1
51524,7.86e-06,0.0001,1.06e-05,0,0,1,3,987220346,0,27.0,1,0,0,0,1
51525,0.0,0.0,0.0,0,0,1,1,1712212392,1,31.0,1,0,0,0,1
51527,0.0,0.0,0.0,0,0,1,1,32269591,1,22.0,1,0,0,0,1
51528,6.07e-05,0.0001,1.01e-06,0,0,2,57,1097922926,0,35.0,1,0,1,0,0
51532,1.81e-05,0.00026,9.66e-06,2,3,3,7,411346243,1,56.0,0,1,0,0,1
51533,7.84e-07,9.52e-06,1.18e-06,2,3,1,3,1492258211,1,47.0,0,1,0,0,1
51534,6.62e-05,0.00015,5.92e-06,2,4,3,35,1608583853,0,42.0,0,1,1,0,0
51535,4.29e-06,1e-05,5.92e-06,0,0,1,11,1449830425,0,31.0,1,0,0,0,1
51537,5.69e-05,0.000236,2.96e-06,2,3,3,12,668194821,0,44.0,0,1,1,0,0
51541,0.0,0.0,0.0,0,0,1,1,1237839451,1,25.0,0,1,0,0,1
51542,7.23e-08,1.1e-06,3.25e-06,0,0,2,3,1718018839,1,37.0,0,1,0,0,1
51543,4.14e-06,6e-05,2.96e-06,1,2,2,3,1938827864,1,24.0,0,1,1,0,0
51544,1.45e-06,1.1e-05,5.92e-06,1,2,2,4,914194687,0,34.0,1,0,1,0,0
51545,2.97e-05,5.4e-05,5.92e-07,1,10,3,34,346885469,0,38.0,0,1,1,0,0
51549,2.59e-05,6.52e-05,5.92e-07,1,7,3,32,1644377454,0,26.0,0,1,0,0,1
51551,1.31e-08,2e-07,5.92e-07,1,1,2,4,910568881,1,24.0,0,1,0,0,1
51552,5.23e-06,2.2e-05,1.18e-06,1,1,3,10,1795410043,1,22.0,0,1,0,0,1
51553,0.0,0.0,0.0,0,0,1,1,380505902,1,21.0,0,1,0,0,1
51555,0.0,0.0,0.0,0,0,1,1,626489510,1,28.0,0,1,0,0,1
51557,0.0,0.0,0.0,0,0,1,1,1926010792,1,21.0,0,1,0,0,1
51558,6.02e-08,9.15e-07,2.71e-06,0,0,2,3,1106383645,1,23.0,0,1,0,0,1
51560,7.5e-06,2e-05,5.92e-07,1,3,3,20,1096986675,0,25.0,1,0,0,0,1
51562,6.36e-05,0.0004,1.18e-06,0,0,2,20,1636801377,0,22.0,1,0,0,0,1
51565,9.86e-06,4e-05,2.96e-06,1,3,3,19,1116885586,0,25.0,0,1,1,0,0
51566,1.41e-05,6e-05,5.92e-06,1,2,4,11,1592906511,0,27.0,0,1,0,0,1
51567,7.14e-05,0.0006,1.18e-05,0,0,2,10,1108235303,0,31.0,0,1,0,0,1
51569,0.0,0.0,0.0,0,0,1,1,1336487775,1,38.0,0,1,0,0,1
51570,0.0,0.0,0.0,0,0,1,1,957154750,1,21.0,0,1,0,0,1
51571,3.94e-08,6e-07,1.77e-06,1,1,2,2,935475533,1,17.0,0,1,0,0,1
51573,0.0,0.0,0.0,0,0,1,1,968101484,1,21.0,1,0,0,0,1
51575,0.0,0.0,0.0,0,0,1,1,1190109955,1,20.0,1,0,0,0,1
51578,1.38e-06,2e-05,2.96e-06,0,0,2,4,1669662681,1,26.0,0,1,0,0,1
51579,5.26e-08,8e-07,2.37e-06,0,0,2,3,802262446,0,20.0,0,1,0,0,1
51580,0.0,0.0,0.0,0,0,1,1,184334617,1,19.0,1,0,0,0,1
51581,4.43e-05,0.0001,1.18e-06,1,10,2,46,1878858199,0,22.0,1,0,0,0,1
51583,7.3e-05,0.0002,8.87e-07,1,8,3,48,1023382254,0,33.0,0,1,0,0,1
51584,0.0,0.0,0.0,0,0,1,1,427627488,1,24.0,1,0,0,0,1
51586,5.28e-05,0.000136,1.77e-06,0,0,2,14,1739263264,0,49.0,0,1,1,0,0
51587,4.55e-05,0.00024,1.18e-05,2,3,2,8,653543466,0,30.0,1,0,0,0,1
51588,0.0,0.0,0.0,0,0,1,1,621854853,1,20.0,0,1,0,0,1
51591,0.0,0.0,0.0,0,0,1,2,1723357489,1,24.0,1,0,0,0,1
51592,0.0,0.0,0.0,0,0,1,1,866978662,1,33.0,0,1,0,0,1
51593,0.00038785,0.00058,5.92e-06,2,7,3,60,996408216,0,36.0,0,1,1,0,0
